multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
0.9,0.37671700909134054,0.32375438465264955,0.39395566757256334,0.5273169524255363,0.47512234859609215,0.5500598627392356,0.6993927605917932,0.6468383381197776,0.73623533741203
1.0,0.4026633054887221,0.3459029588664325,0.4211493574627408,0.5583700917327178,0.5048377375705442,0.5812231765719075,0.7302911605119395,0.6789686523671782,0.7656573409479811
1.1,0.4266392062880553,0.36638404896706306,0.44623642011413955,0.5861874500432354,0.5316718796687515,0.6089458660095826,0.7567314516691344,0.7069622699638849,0.7904551908684837
1.2,0.4488165968129828,0.38529619131365744,0.4693983174126609,0.6111702501679016,0.5558742121481103,0.6337897446405204,0.7794750313466441,0.7313781336679811,0.8114806817007829
1.3,0.4693570450362964,0.40282407836497197,0.49080683295476957,0.6336703706598383,0.5778450416556026,0.6560122923325773,0.7991423994886394,0.7528381348808323,0.8294148088713094
1.4,0.48840973930550413,0.41909670087136036,0.5106214263032316,0.6539938595984587,0.5977866793215347,0.6759511566016301,0.8162388648280278,0.7717836297818252,0.8448024963018239
1.5,0.5061108731690221,0.4341712153062204,0.5289882485515078,0.6724057093903435,0.615907400103774,0.6938967956022478,0.8311765481510992,0.7885512057167325,0.8580810202018943
1.6,0.522583867366273,0.4482054595782425,0.54604014419895,0.6891348990887218,0.6324939808810376,0.7100986332844412,0.8442925406545433,0.8033834138056442,0.8696026845378824
1.7,0.5379400495605988,0.46126360478856576,0.5618972123680788,0.7043792108483526,0.64769527137377,0.7248373850967035,0.8558635991665806,0.8166331523284517,0.8796526737004473
1.8,0.5522795590174364,0.4734240599316383,0.5766676606451171,0.7183096011873183,0.6617264965032353,0.7382455090337643,0.8661179163629831,0.8284621804566427,0.8884630214616736
1.9,0.5656923359878082,0.4848102952634883,0.5904487875233498,0.7310740543088654,0.6747099859619887,0.7505365554009518,0.8752445018390584,0.8391082671520094,0.8962235193624344
2.0,0.5782591136248397,0.4954117768312639,0.6033279948434809,0.7428009199743779,0.6867524440557936,0.7617742091344155,0.8834006472146617,0.8486822291180117,0.9030902403934261
2.1,0.590052366435436,0.5053740040457164,0.6153837730294125,0.7536017741678869,0.6978661019687035,0.7720724939174266,0.8907178699640943,0.8573497573286246,0.9091922145286886
2.2,0.6011371915848673,0.514694439973845,0.6266866279097908,0.7635738550813502,0.7082104886184155,0.7815362003283105,0.8973066553058964,0.8652285923297546,0.9146366743847274
2.3,0.6115721129350536,0.5234844798570233,0.6372999340375287,0.7728021299359666,0.7178534062654988,0.790255548151169,0.903260250141076,0.8724112287274096,0.9195131939236324
2.4,0.6214098057497803,0.5317311720444471,0.6472807092375312,0.7813610455154201,0.7268276818593237,0.798304906750414,0.9086577091475893,0.878977205898171,0.9239114853861018
2.5,0.6306977446002557,0.5395387423024847,0.6566803109205437,0.7893160101507795,0.7351812356069432,0.8058535225645006,0.9135663499258565,0.8849951825925124,0.9279301236063109
2.6,0.6394787794591767,0.5468656360667105,0.665545057973553,0.7967246489461896,0.7429639541973935,0.8128933434559318,0.9180437399771086,0.8905246428847722,0.9315696810927521
2.7,0.6477916461100213,0.5538195698137051,0.6739167837227362,0.8036378681361078,0.7502328201310101,0.8194840032068295,0.9221393116071525,0.8956173044793889,0.9349036933596051
2.8,0.6556714173457259,0.5603598223717573,0.6818333261724093,0.8101007590302791,0.7570414082151189,0.8257000519890402,0.9258956800649304,0.9003182858688702,0.9379911371654914
2.9,0.6631499013183649,0.5665807866109215,0.6893289618424959,0.8161533671945563,0.7634041470666751,0.8315225271806351,0.9293497240723134,0.9046670774007894,0.9408134252800632
3.0,0.6702559930363157,0.5724498561041063,0.6964347893059298,0.8218313483650466,0.7694129825798255,0.8369915801047376,0.9325334753483142,0.9086983522941537,0.9433991046522096
3.1,0.6770159845160189,0.5780380025329186,0.7031790681228449,0.8271665290652581,0.7750128635293069,0.8421318217825255,0.9354748539635857,0.9124382896974578,0.9457805711815834
3.2,0.6834538385598762,0.5833424504716573,0.7095875183780798,0.8321873869273964,0.7803207518019339,0.846955677485706,0.9381982787457054,0.9159150288820731,0.9479895212519189
3.3,0.6895914305961177,0.5883816576873355,0.7156835855120247,0.8369194632370889,0.7852888270916306,0.8515871454504769,0.9407251760023474,0.9191548622694675,0.9500280691895081
3.4,0.6954487625065341,0.593201090392923,0.7214886746273788,0.8413857181541328,0.789995716295925,0.855953675211647,0.943074405160892,0.9221532306380588,0.9519223341127598
3.5,0.7010441518971311,0.5977618351996355,0.7270223579756246,0.8456068373448671,0.7944371044683809,0.8600711350151968,0.9452626162496499,0.9249533743649048,0.9537348113998902
3.6,0.7063943998406074,0.6021365498083244,0.7323025588868475,0.8496014973368796,0.7986285614551856,0.8639589531666184,0.9473045512452025,0.9275773421747429,0.9554265687289832
3.7,0.711514939739047,0.6062910958523845,0.7373457150087452,0.8533865957244908,0.8026259822411338,0.8676346827728229,0.9492132990113986,0.9300173274071613,0.9570037211284297
3.8,0.716419969618689,0.6102701636218884,0.742166923365524,0.8569774513720787,0.806385496342389,0.8711142139469239,0.9510005117266269,0.9323071213455758,0.9584926923979027
3.9,0.7211225698729569,0.614075047723252,0.7467800694329345,0.860387978946908,0.8099676609333223,0.8744119588214515,0.9526765892355054,0.934463889512495,0.959883662795553
