multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
3.5,0.7031656057575958,0.559714841469723,0.7302327252451434,0.8473787280429778,0.7722589018008175,0.8626780802262585,0.9462632118593229,0.9168256532746945,0.9555241193585898
3.6,0.7084956444011439,0.5637660522635519,0.7354768943336277,0.851340865229845,0.7765926133765909,0.8665126897948177,0.9482744742321781,0.9195661363382318,0.9570879487484293
3.7,0.7135962058716803,0.5676049007263582,0.7404846455384626,0.8550945760484331,0.7806890463033432,0.8701372368030427,0.950154197364427,0.9221459726134205,0.9585422325172888
3.8,0.7184815125702546,0.5712977494649973,0.7452710995199963,0.8586551358624722,0.7845612612711423,0.8735675236441508,0.9519139176468744,0.9245752529404199,0.9599060380386072
3.9,0.7231646642535458,0.5747964119968297,0.7498501581405493,0.862036416292665,0.7882723590064848,0.8768178768723079,0.9535639286843504,0.9268566459949028,0.9611798503545621
4.0,0.7276577437589203,0.5781601088328933,0.7542346207159828,0.865251038066903,0.7917961605723992,0.8799013093173654,0.9551134379894709,0.9290124541735262,0.9623716833567565
4.1,0.7319719113484208,0.5813737340572445,0.7584362876789346,0.8683105048508891,0.795129571368901,0.8828296619677897,0.95657070126106,0.9310528211662934,0.9634930185299724
4.2,0.7361174890270867,0.5844462399885479,0.7624660531523716,0.8712253206949196,0.7983335584636757,0.8856137284201568,0.9579431378067831,0.9329598412553121,0.9645739237558392
4.3,0.7401040360175947,0.587408584419758,0.766333987741703,0.8740050933338023,0.8013555751885784,0.8882633642728626,0.9592374300522098,0.9347625568543106,0.9655893526004583
4.4,0.7439404164228476,0.5902226602490075,0.7700494126882245,0.8766586252428844,0.8042463291745587,0.8907875834885957,0.9604596095766337,0.9364754228859853,0.9665615569964131
4.5,0.7476348599778382,0.5929425564650068,0.7736209663829433,0.8791939940728203,0.8070314949182321,0.8931946434532004,0.9616151317064966,0.9381020543087297,0.9675024321242384
4.6,0.7511950166791416,0.5955551734664758,0.7770566641150234,0.8816186238498809,0.8096456043682648,0.8954921202083874,0.9627089403620195,0.9396398630436004,0.9683901569149843
4.7,0.7546280059824216,0.5980554006941661,0.7803639518206856,0.8839393481297785,0.8121687861956512,0.8976869751245339,0.9637455245772298,0.9411057301748014,0.9692291692038262
4.8,0.7579404611733271,0.600476349416928,0.7835497545042214,0.8861624661249807,0.8145961457334577,0.8997856141011387,0.9647289678865874,0.9425042982030234,0.9700230023666504
4.9,0.7611385694433074,0.6028044003267872,0.7866205199208757,0.8882937926831953,0.816886008137487,0.9017939402310043,0.9656629915837006,0.9438398332349682,0.9707746711273543
5.0,0.764228108137692,0.605037369859524,0.7895822580401233,0.8903387028739463,0.8191010261847953,0.9037174007355339,0.9665509927019351,0.945116261451923,0.9714872007431361
