multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
2.1,0.5621267971934683,0.519509026052332,0.6082550213653188,0.7504252682272409,0.7082739788643436,0.7695253651460379,0.8951122915296532,0.8640748550989737,0.9103045904132171
2.2,0.5722638218152194,0.5291655726227902,0.6196021217967255,0.7599556501133977,0.7184919308683754,0.7788644884906447,0.901470444583518,0.8716670865247735,0.9157712444601761
2.3,0.581778992519159,0.5382046557627216,0.6302652850303994,0.7687486139399626,0.727982721719999,0.7876032614617763,0.9071986332052118,0.8785808734825945,0.9206680313176315
2.4,0.5907241472761366,0.5467400694833574,0.6403003767991916,0.7768795220142507,0.7368491028161684,0.7956987030392586,0.9123763958417874,0.8848946822712044,0.9250703521825202
2.5,0.5991459157427079,0.5547420243847022,0.6497577912447807,0.7844144812970726,0.7451483969612692,0.8031911640928174,0.9170713768688121,0.8906760978261105,0.9290418164363414
2.6,0.6070863025037634,0.5623193955791926,0.6586830420005363,0.7914116361061834,0.7529024347339743,0.8101403220289021,0.9213413464183362,0.8959835562782722,0.9326363340559755
2.7,0.6145832033235367,0.5694468260556215,0.6671172894738145,0.7979222638324154,0.7601193472745497,0.8165987131376549,0.9252358416430448,0.9008677698497907,0.9358997981285145
2.8,0.6216708610661035,0.5762103238371452,0.6750978096766487,0.8039917051020868,0.7668951538025309,0.8226150600722505,0.9287975060312872,0.9053729036965215,0.9388714443157746
2.9,0.6283802678123457,0.5825871428810666,0.682658410207783,0.8096601548615678,0.7732104396264041,0.8282398642788154,0.9320631869581024,0.9095375519374459,0.9415849545484494
3.0,0.6347395193149912,0.5886557212398229,0.6898297988858397,0.8149633365798077,0.7791716504887216,0.8335041379119124,0.9350648388910933,0.9133947094232409,0.9440829803297311
3.1,0.6407741274253698,0.5943846865576522,0.696639910229863,0.8199330781259192,0.7847300923047253,0.8384348783757357,0.937830269736904,0.9169697463973481,0.9463965414655843
3.2,0.6465072955730622,0.5998568514289984,0.7031141945784612,0.8245978048160851,0.7899907113707181,0.8431607927495484,0.9403837600686257,0.9202921591129196,0.9485347444883205
3.3,0.6519601618287978,0.6050237234764482,0.7092758741936773,0.8289829625624026,0.7949301860742772,0.8476324852752518,0.942746578918328,0.9233851594593708,0.9505182096068716
3.4,0.6571520135575917,0.6099693320016971,0.7151461702476376,0.833111381922379,0.7995950113068964,0.8518554064809283,0.9449374150688057,0.9262718087429389,0.952351980020705
3.5,0.6621004771864679,0.614672814582526,0.7207445041604585,0.8370035920743506,0.8040203853446732,0.8558668933179451,0.9469727390402366,0.9289691504544678,0.9540684819486358
3.6,0.6668216861746419,0.6191575851550957,0.7260886763583259,0.8406780922718635,0.8081753437565812,0.8596541751250875,0.9488671080147522,0.9314954556409737,0.9556912475315815
3.7,0.6713304298845696,0.6234507419645737,0.7311950251564062,0.8441515871081826,0.8121351903122133,0.8632491283253491,0.9506334236012269,0.9338648685859452,0.9572017760812022
3.8,0.6756402857079955,0.6275309231333445,0.7360785681437018,0.8474391909075928,0.815870249418466,0.8666868613579619,0.952283150480109,0.93608820101522,0.9586158004368295
3.9,0.679763736498795,0.6314536419221417,0.7407531281552804,0.850554605717075,0.8194193288155447,0.8699644398834043,0.9538265024805705,0.9381798090442129,0.9599448194404218
4.0,0.6837122751001498,0.6351848350541546,0.745231445659362,0.8535102766704381,0.8227973561472623,0.873129648840794,0.9552726014497372,0.9401498880245956,0.9611888888478031
4.1,0.6874964975233704,0.638769745545167,0.7495252791597752,0.856317527912404,0.8259891654186942,0.8761789668706493,0.9566296133141755,0.9419949235986007,0.9623737615620981
4.2,0.6911261861355367,0.6422046635471025,0.7536454950152539,0.8589866817821356,0.8290472859962844,0.8790797807769372,0.9579048649588557,0.9437362544461049,0.9635003983196658
4.3,0.6946103840393991,0.6454899876315554,0.7576021479029753,0.861527163547555,0.8319684454236618,0.881842122462153,0.9591049449206727,0.9453821514862359,0.9645591398135539
4.4,0.6979574616782951,0.6486599401221543,0.7614045530017212,0.8639475936397752,0.8347548594613555,0.8844751763932432,0.9602357903826766,0.9469263941190263,0.9655559876663571
4.5,0.7011751765681669,0.651681931128515,0.765061350837446,0.8662558690497381,0.8374102497062762,0.8869873643221143,0.9613027625381211,0.9483896701849197,0.9664955639893145
4.6,0.7042707269454819,0.6545980978323801,0.7685805656184296,0.8684592353074542,0.8399635044838741,0.8893864203263456,0.9623107120518646,0.9497768909427335,0.9673888644473966
4.7,0.707250800021571,0.657403507103996,0.7719696577864237,0.8705643502603934,0.8424092296285857,0.8916794574033796,0.9632640360659777,0.9510830908669603,0.968237326121057
4.8,0.7101216154486254,0.660092769670914,0.7752355714223518,0.8725773406952958,0.8447310057108253,0.8938730266795022,0.964166727965,0.952325386253499,0.9690398667194718
4.9,0.7128889645285044,0.6626953372082779,0.7783847770685078,0.8745038527017392,0.8469687569717446,0.8959731701488021,0.96502242092491,0.9535084492140667,0.9697998385741743
5.0,0.7155582456311248,0.6651904238087074,0.781423310462348,0.8763490965519337,0.8491071102919574,0.897985467732899,0.9658344261110966,0.9546257474304843,0.9705202920613678
5.1,0.7181344962331664,0.6675984552014008,0.7843568076185863,0.8781178867658285,0.8511496011483789,0.8999150793460944,0.9666057662585074,0.9556900907838131,0.9712040075780033
5.2,0.7206224219390196,0.6699312640209814,0.787190536645294,0.8798146779407819,0.8531223748157196,0.9017667825598791,0.9673392052568868,0.9567061730167393,0.9718535236573073
5.3,0.7230264228033336,0.6721641895956993,0.7899294266350617,0.8814435968482932,0.8550043490270526,0.9035450063830369,0.9680372742717385,0.9576742083903131,0.9724711617438959
5.4,0.7253506172373565,0.6743305154489566,0.7925780939332048,0.8830084712345817,0.8568109442698713,0.9052538616069056,0.9687022948541929,0.9586007564936316,0.9730590480716306
5.5,0.7275988637487605,0.6764251553206794,0.7951408660507348,0.8845128557054327,0.8585592435386069,0.9068971681080161,0.9693363994277834,0.9594882776630119,0.9736191330227659
5.6,0.7297747807362007,0.6784398407016311,0.7976218034597451,0.8859600550272659,0.8602274779625618,0.9084784794509575,0.9699415494851314,0.9603390488253136,0.9741532082925468
5.7,0.731881764534917,0.6803971238544664,0.8000247194824488,0.887353145134641,0.8618332330676239,0.9100011050916674,0.9705195517810153,0.9611551798236941,0.9746629221375166
5.8,0.7339230058878088,0.6822872276972867,0.8023531984618599,0.8886949920983933,0.8633898943509736,0.9114681304444996,0.9710720727688342,0.9619386280636588,0.9751497929469605
5.9,0.7359015049971689,0.6841124755755095,0.8046106123816448,0.8899882692774354,0.864878954645371,0.9128824350444779,0.9716006514939286,0.9626912116746975,0.9756184074053064
6.0,0.7378200852953409,0.6858879313366815,0.8068001360846202,0.8912354728502776,0.8663124781067176,0.9142467090084321,0.9721067111286312,0.9634146213575684,0.9760780843277189
6.1,0.7396814060576449,0.6876013611948653,0.8089247612234386,0.8924389358988895,0.8677043848628834,0.9155634679746151,0.972591569309493,0.9641104310656325,0.976518250731817
6.2,0.7414879739677481,0.6892612849332699,0.8109873090629078,0.8936008411971582,0.8690424818618722,0.9168350666794085,0.9730564474162253,0.9647769981439932,0.9769503470227031
6.3,0.7432421537340342,0.6908777611160459,0.8129904422409318,0.8947232328384526,0.8703273402729729,0.9180637113114187,0.9735024789139564,0.9654172288111058,0.9773720479865218
6.4,0.7449461778452231,0.6924377243532049,0.8149366755839988,0.8958080268213191,0.8715767043587306,0.9192514707672587,0.9739307168649736,0.9660293828590437,0.9777767747586509
6.5,0.7466021555443862,0.6939526552593397,0.8168283860633448,0.896857020698798,0.8727869915851483,0.9204002869193024,0.9743421407028299,0.9666171360672601,0.9781654692714694
6.6,0.7482120810924086,0.6954294654944184,0.8186678219692032,0.897871902384998,0.8739427681068741,0.9215119839934195,0.9747376623502175,0.967184358065283,0.978538994603333
6.7,0.7497778413847667,0.696855391959525,0.8204571113728092,0.8988542582021712,0.8750680987447644,0.922588277143905,0.9751181317520786,0.9677320638313124,0.9788982075650937
6.8,0.751301222979107,0.6982425840257317,0.8221982699389208,0.8998055802423998,0.8761642636687397,0.9236307803033389,0.9754843418868175,0.9682612033652125,0.979243829213075
6.9,0.7527839185854155,0.6995961573854436,0.82389320814547,0.9007272731099696,0.8772127640105755,0.9246410133767448,0.9758370333110019,0.9687726618996743,0.9795765836518285
7.0,0.7542275330655022,0.7009048457445768,0.8255437379614641,0.9016206601034288,0.8782296082687706,0.9256204088420468,0.9761768982864362,0.9692672710517553,0.9798971348664021
7.1,0.7556335889839971,0.7021790304281571,0.827151579029351,0.9024869888900755,0.8792212604237635,0.9265703178123104,0.9765045845328197,0.9697458127310932,0.9802061038119111
7.2,0.7570035317490056,0.7034234246354767,0.8287183643936634,0.9033274367201032,0.8801871103522685,0.9274920156094809,0.9768206986442506,0.9702090227166973,0.9805040717364453
7.3,0.7583387343769558,0.7046291829377623,0.8302456458138338,0.9041431152227352,0.8811096649795893,0.9283867068942349,0.9771258092035064,0.9706567457257813,0.9807916360004635
7.4,0.7596405019129244,0.7058030066155271,0.8317348986955337,0.9049350748223528,0.8820093521431087,0.929255530392016,0.9774204496242367,0.9710860420375123,0.9810705933630319
7.5,0.7609100755348226,0.706950313940631,0.8331875266717327,0.9057043088087723,0.882888012500148,0.9300995632513112,0.9777051207478716,0.9714976882138407,0.9813400401197149
7.6,0.7621486363672094,0.708063829622618,0.834604865861817,0.906451757092406,0.8837400943699012,0.9309198250666274,0.977980293219124,0.9718939010099372,0.981600661732572
7.7,0.7633573090281572,0.7091481973285141,0.8359881888345545,0.9071783096720015,0.8845585037778874,0.9317172815954503,0.9782464096613843,0.9722752435943219,0.9818532732990899
7.8,0.7645371649304786,0.7102088642556825,0.8373387082983828,0.9078848098399387,0.8853585485130188,0.9324928481956047,0.9785038866710329,0.9726410617088235,0.982097625140867
7.9,0.7656892253567248,0.7112401698873397,0.8386575805404158,0.9085720571476463,0.8861409040070802,0.9332473930069051,0.9787531166476903,0.972995293381657,0.9823380220899521
8.0,0.7668144643256485,0.7122445318028886,0.839945908633692,0.9092408101515356,0.8868958402142513,0.9339817398987035,0.9789944694756461,0.9733344739447085,0.9825778974554428
8.1,0.7679138112662777,0.7132276265911873,0.8412047454304858,0.909891788957912,0.8876260344728213,0.9346966712029076,0.9792282940701392,0.973663535845709,0.9828122719455497
8.2,0.7689881535143468,0.714185329705916,0.8424350963579771,0.9105256775835988,0.888340692602332,0.9353929302502162,0.9794549198007644,0.9739791938661516,0.9830394084909523
8.3,0.7700383386445662,0.7151179098764948,0.8436379220311783,0.9111431261474467,0.8890403611129267,0.9360712237256833,0.9796746578030414,0.9742858690722219,0.9832615324974767
8.4,0.7710651766510654,0.7160313366163833,0.8448141406967666,0.9117447529065106,0.8897140678284277,0.9367322238582456,0.979887802188084,0.9745798675948104,0.9834796531328034
8.5,0.7720694419873091,0.7169228593834114,0.8459646305203256,0.9123311461494217,0.8903683031529458,0.9373765704575288,0.9800946311593219,0.9748663493457974,0.9836913009709572
8.6,0.7730518754758392,0.7177908427795945,0.8470902317284619,0.9129028659583535,0.8910093045158894,0.9380048728100541,0.9802954080443556,0.9751441994326543,0.9838967462457847
